species;predictors;Trait_names;IUCN_names;origin;origin3;ncells_summer;ncells_winter;D;ses.z.D;lon_summer;lat_summer;lat_winter;Mig_LatDistance;rangesize_winter;rangesize_summer;nicheBreadth;BodyMass;VertFishScav;Invertebrate;Omnivore;PlantSeed;FruiNect;Flight
Antigone_canadensis_22692078;clim.land;Grus_canadensis;Antigone_canadensis;Nearctic;Nearctic;5461;419;0.23646869;9.691647486;-112.07401;60.31466353;30.87768496;29.43697856;1105812.325;8242054.09;6.821820996;4296.22;0;0;1;0;0;passive
Antigone_canadensis_22692078;clim.ndvi;Grus_canadensis;Antigone_canadensis;Nearctic;Nearctic;5461;419;0.271746286;5.492231554;-112.07401;60.31466353;30.87768496;29.43697856;1105812.325;8242054.09;5.284451824;4296.22;0;0;1;0;0;passive
Antigone_vipio_22692073;clim.land;Grus_vipio;Antigone_vipio;Palearctic;EPale;357;46;0.491727648;5.901732121;121.4432773;48.26540616;31.44565217;16.81975399;120769.9557;732327.3133;5.110386516;4662.99;0;0;0;1;0;passive
Antigone_vipio_22692073;clim.ndvi;Grus_vipio;Antigone_vipio;Palearctic;EPale;357;46;0.164559128;2.391573295;121.4432773;48.26540616;31.44565217;16.81975399;120769.9557;732327.3133;3.503455915;4662.99;0;0;0;1;0;passive
Antrostomus_carolinensis_22689778;clim.land;Caprimulgus_carolinensis;Antrostomus_carolinensis;Nearctic;Nearctic;660;599;0.167692202;7.763055576;-88.38560606;34.38863636;14.54966611;19.83897025;1772791.907;1675808.193;6.551920817;109;0;1;0;0;0;active
Antrostomus_carolinensis_22689778;clim.ndvi;Caprimulgus_carolinensis;Antrostomus_carolinensis;Nearctic;Nearctic;660;599;0.1404224;1.57662961;-88.38560606;34.38863636;14.54966611;19.83897025;1772791.907;1675808.193;5.31031901;109;0;1;0;0;0;active
Antrostomus_vociferus_22736393;clim.land;Caprimulgus_vociferus;Antrostomus_vociferus;Nearctic;Nearctic;1489;265;0.204351802;9.28959968;-86.15127602;42.23253862;17.14322382;25.0893148;771954.714;3382897.416;6.223851424;53.3;0;1;0;0;0;active
Antrostomus_vociferus_22736393;clim.ndvi;Caprimulgus_vociferus;Antrostomus_vociferus;Nearctic;Nearctic;1489;265;0.30955761;3.020424724;-86.15127602;42.23253862;17.14322382;25.0893148;771954.714;3382897.416;4.627659348;53.3;0;1;0;0;0;active
Apus_apus_22686800;clim.land;Apus_apus;Apus_apus;Palearctic;WPale;12258;3207;0.214857126;6.901509214;58.22679067;48.73005384;-11.92695666;60.6570105;9531066.533;24637274.06;6.19466737;37.6;0;1;0;0;0;passive
Apus_apus_22686800;clim.ndvi;Apus_apus;Apus_apus;Palearctic;WPale;12258;3207;0.152785412;2.771268408;58.22679067;48.73005384;-11.92695666;60.6570105;9531066.533;24637274.06;5.002715365;37.6;0;1;0;0;0;passive
Apus_pacificus_22686845;clim.land;Apus_pacificus;Apus_pacificus;Palearctic;EPale;6869;3834;0.293823494;4.884324299;117.6220338;49.58279953;-17.78612415;67.36892369;10868764.11;13489784.65;6.317248084;39.43;0;1;0;0;0;passive
Apus_pacificus_22686845;clim.ndvi;Apus_pacificus;Apus_pacificus;Palearctic;EPale;6869;3834;0.242118092;2.507156649;117.6220338;49.58279953;-17.78612415;67.36892369;10868764.11;13489784.65;5.521480926;39.43;0;1;0;0;0;passive
Aquila_chrysaetos_22696060;clim.land;Aquila_chrysaetos;Aquila_chrysaetos;Nearctic;Nearctic;3308;1354;0.13342441;6.65709329;-121.6736699;61.63694075;41.37555391;20.26138684;3117102.586;4830863.253;6.620409264;4247.97;1;0;0;0;0;passive
Aquila_chrysaetos_22696060;clim.ndvi;Aquila_chrysaetos;Aquila_chrysaetos;Nearctic;Nearctic;3308;1354;0.2412133;11.27576246;-121.6736699;61.63694075;41.37555391;20.26138684;3117102.586;4830863.253;5.301190689;4247.97;1;0;0;0;0;passive
Aquila_heliaca_22696048;clim.land;Aquila_heliaca;Aquila_heliaca;Palearctic;EPale;4607;2090;0.436753309;5.626949466;72.37079444;50.34257651;27.71794258;22.62463393;5639022.704;9041452.206;5.956224768;3125.21;1;0;0;0;0;passive
Aquila_heliaca_22696048;clim.ndvi;Aquila_heliaca;Aquila_heliaca;Palearctic;EPale;4607;2090;0.338717894;2.451386324;72.37079444;50.34257651;27.71794258;22.62463393;5639022.704;9041452.206;4.809356141;3125.21;1;0;0;0;0;passive
Aquila_nipalensis_22696038;clim.land;Aquila_nipalensis;Aquila_nipalensis;Palearctic;EPale;3104;4705;0.299341131;6.23503383;85.18814433;43.70650773;6.365940489;37.34056724;13686987.85;6889613.728;6.022581747;2714.33;1;0;0;0;0;passive
Aquila_nipalensis_22696038;clim.ndvi;Aquila_nipalensis;Aquila_nipalensis;Palearctic;EPale;3104;4705;0.235501113;1.678593015;85.18814433;43.70650773;6.365940489;37.34056724;13686987.85;6889613.728;5.167566478;2714.33;1;0;0;0;0;passive
Archilochus_alexandri_22688196;clim.land;Archilochus_alexandri;Archilochus_alexandri;Nearctic;Nearctic;967;84;0.154051115;11.33507004;-110.8927094;36.70760083;21.17857143;15.5290294;240789.8729;2375537.47;6.25815191;3.39;0;0;0;0;1;active
Archilochus_alexandri_22688196;clim.ndvi;Archilochus_alexandri;Archilochus_alexandri;Nearctic;Nearctic;967;84;0.137523649;2.826505641;-110.8927094;36.70760083;21.17857143;15.5290294;240789.8729;2375537.47;5.137365606;3.39;0;0;0;0;1;active
Archilochus_colubris_22688193;clim.land;Archilochus_colubris;Archilochus_colubris;Nearctic;Nearctic;2160;310;0.196453555;8.688405511;-87.74166667;41.83703704;16.56290323;25.27413381;913337.5395;4924342.184;6.454377692;3.09;0;0;0;0;1;active
Archilochus_colubris_22688193;clim.ndvi;Archilochus_colubris;Archilochus_colubris;Nearctic;Nearctic;2160;310;0.19115675;2.03420073;-87.74166667;41.83703704;16.56290323;25.27413381;913337.5395;4924342.184;5.044237173;3.09;0;0;0;0;1;active
Ardea_cinerea_22696993;clim.land;Ardea_cinerea;Ardea_cinerea;Palearctic;EPale;8788;2049;0.412396353;5.133000089;82.91733045;50.92375967;32.92227916;18.00148051;5232435.17;16965947.02;6.016147463;1443;1;0;0;0;0;passive
Ardea_cinerea_22696993;clim.ndvi;Ardea_cinerea;Ardea_cinerea;Palearctic;EPale;8788;2049;0.291182152;2.209431446;82.91733045;50.92375967;32.92227916;18.00148051;5232435.17;16965947.02;4.926929893;1443;1;0;0;0;0;passive
Ardea_herodias_22696998;clim.land;Ardea_herodias;Ardea_herodias;Nearctic;Nearctic;2598;1085;0.196310383;6.028436529;-101.7638568;49.99634334;16.84493088;33.15141247;3161856.885;5122363.136;6.738932318;2523.41;1;0;0;0;0;passive
Ardea_herodias_22696998;clim.ndvi;Ardea_herodias;Ardea_herodias;Nearctic;Nearctic;2598;1085;0.17729487;1.563947533;-101.7638568;49.99634334;16.84493088;33.15141247;3161856.885;5122363.136;5.748568148;2523.41;1;0;0;0;0;passive
Ardea_purpurea_22697031;clim.land;Ardea_purpurea;Ardea_purpurea;Palearctic;WPale;2868;60;0.042179112;4.331542212;58.87726639;43.38580893;25.125;18.26080893;167157.8698;6402253.692;5.609600303;1064.48;1;0;0;0;0;passive
Ardea_purpurea_22697031;clim.ndvi;Ardea_purpurea;Ardea_purpurea;Palearctic;WPale;2868;60;0.045195743;0.633915045;58.87726639;43.38580893;25.125;18.26080893;167157.8698;6402253.692;4.396681119;1064.48;1;0;0;0;0;passive
Ardeola_bacchus_22697133;clim.land;Ardeola_bacchus;Ardeola_bacchus;Palearctic;EPale;1887;808;0.277423106;8.020524914;113.7637785;34.08757287;12.9634901;21.12408277;2402900.951;4783003.963;5.97377178;304.89;0;1;0;0;0;active
Ardeola_bacchus_22697133;clim.ndvi;Ardeola_bacchus;Ardeola_bacchus;Palearctic;EPale;1887;808;0.213604679;3.057723097;113.7637785;34.08757287;12.9634901;21.12408277;2402900.951;4783003.963;5.16581392;304.89;0;1;0;0;0;active
Ardeola_ralloides_22697123;clim.land;Ardeola_ralloides;Ardeola_ralloides;Palearctic;WPale;814;46;0.124221215;6.689697578;42.71744472;43.00614251;29.15217391;13.85396859;123662.3909;1827848.941;5.200908596;287;1;0;0;0;0;active
Ardeola_ralloides_22697123;clim.ndvi;Ardeola_ralloides;Ardeola_ralloides;Palearctic;WPale;814;46;0.058580401;0.280915063;42.71744472;43.00614251;29.15217391;13.85396859;123662.3909;1827848.941;4.244945233;287;1;0;0;0;0;active
Arenaria_interpres_22693336;clim.land;Arenaria_interpres;Arenaria_interpres;Nearctic;Nearctic;2216;909;0.040567292;1.189300849;-92.32355183;72.9433435;10.64795354;62.29538996;2527578.706;1976479.611;7.144753363;135.98;0;1;0;0;0;active
Arenaria_interpres_22693336;clim.ndvi;Arenaria_interpres;Arenaria_interpres;Nearctic;Nearctic;2216;909;0.002619355;-0.348784835;-92.32355183;72.9433435;10.64795354;62.29538996;2527578.706;1976479.611;5.895901146;135.98;0;1;0;0;0;active
Arenaria_melanocephala_22693341;clim.land;Arenaria_melanocephala;Arenaria_melanocephala;Nearctic;Nearctic;57;280;0.077223863;7.234586502;-163.004386;62.94298246;46.42400275;16.51897971;581645.5997;79807.91737;6.514598228;126.21;0;1;0;0;0;active
Arenaria_melanocephala_22693341;clim.ndvi;Arenaria_melanocephala;Arenaria_melanocephala;Nearctic;Nearctic;57;280;0.001661188;-0.37313484;-163.004386;62.94298246;46.42400275;16.51897971;581645.5997;79807.91737;5.89430464;126.21;0;1;0;0;0;active
Asio_flammeus_22689531;clim.land;Asio_flammeus;Asio_flammeus;Nearctic;Nearctic;5955;2382;0.338636456;19.3124403;-111.9355351;58.10984239;33.59319899;24.51664339;6084684.849;9615522.197;6.985138689;322.61;1;0;0;0;0;active
Asio_flammeus_22689531;clim.ndvi;Asio_flammeus;Asio_flammeus;Nearctic;Nearctic;5955;2382;0.430066352;3.415647596;-111.9355351;58.10984239;33.59319899;24.51664339;6084684.849;9615522.197;5.661697002;322.61;1;0;0;0;0;active
Asio_otus_22689507;clim.land;Asio_otus;Asio_otus;Nearctic;Nearctic;1622;1855;0.241500175;4.574227587;-105.371455;54.14950678;33.60309973;20.54640705;4731959.857;2922568.229;6.446788266;296.57;1;0;0;0;0;active
Asio_otus_22689507;clim.ndvi;Asio_otus;Asio_otus;Nearctic;Nearctic;1622;1855;0.192963106;2.110204349;-105.371455;54.14950678;33.60309973;20.54640705;4731959.857;2922568.229;5.416230352;296.57;1;0;0;0;0;active
Athene_cunicularia_22689353;clim.land;Athene_cunicularia;Athene_cunicularia;Nearctic;Nearctic;1465;296;0.219577916;16.90818822;-107.6667235;42.83771331;20.5777027;22.26001061;850937.9869;3298192.701;6.158694888;150.61;1;0;0;0;0;active
Athene_cunicularia_22689353;clim.ndvi;Athene_cunicularia;Athene_cunicularia;Nearctic;Nearctic;1465;296;0.15280099;1.603799371;-107.6667235;42.83771331;20.5777027;22.26001061;850937.9869;3298192.701;5.104613006;150.61;1;0;0;0;0;active
Aythya_affinis_22680402;clim.land;Aythya_affinis;Aythya_affinis;Nearctic;Nearctic;2911;2183;0.304908966;15.25280347;-120.2481106;57.10365854;28.78344022;28.32021832;5829678.009;4839752.482;6.937879756;819.45;0;0;0;1;0;active
Aythya_affinis_22680402;clim.ndvi;Aythya_affinis;Aythya_affinis;Nearctic;Nearctic;2911;2183;0.213128489;2.583966557;-120.2481106;57.10365854;28.78344022;28.32021832;5829678.009;4839752.482;5.947863152;819.45;0;0;0;1;0;active
Aythya_americana_22680367;clim.land;Aythya_americana;Aythya_americana;Nearctic;Nearctic;2294;1706;0.380131162;31.78067382;-112.3727114;49.47231909;30.87648491;18.59583419;4483654.699;4555380.687;6.824640939;1075.69;0;0;0;1;0;active
Aythya_americana_22680367;clim.ndvi;Aythya_americana;Aythya_americana;Nearctic;Nearctic;2294;1706;0.289496358;2.741885447;-112.3727114;49.47231909;30.87648491;18.59583419;4483654.699;4555380.687;5.717801081;1075.69;0;0;0;1;0;active
Aythya_baeri_22680384;clim.land;Aythya_baeri;Aythya_baeri;Palearctic;EPale;1114;1210;0.282829416;4.04118969;125.0049372;49.46813285;24.86322314;24.60490971;3370569.934;2226449.372;5.577351104;681.23;0;0;0;1;0;active
Aythya_baeri_22680384;clim.ndvi;Aythya_baeri;Aythya_baeri;Palearctic;EPale;1114;1210;0.079286904;1.206668955;125.0049372;49.46813285;24.86322314;24.60490971;3370569.934;2226449.372;4.23420937;681.23;0;0;0;1;0;active
Aythya_collaris_22680370;clim.land;Aythya_collaris;Aythya_collaris;Nearctic;Nearctic;2285;2299;0.26198796;10.76583831;-97.86925602;53.30667396;32.10972162;21.19695234;5949562.747;4190903.43;6.899424192;704.55;0;0;0;1;0;active
Aythya_collaris_22680370;clim.ndvi;Aythya_collaris;Aythya_collaris;Nearctic;Nearctic;2285;2299;0.235291463;2.865857978;-97.86925602;53.30667396;32.10972162;21.19695234;5949562.747;4190903.43;5.867048278;704.55;0;0;0;1;0;active
Aythya_ferina_22680358;clim.land;Aythya_ferina;Aythya_ferina;Palearctic;EPale;8599;4052;0.421660115;5.526827329;71.501192;53.81367019;26.65807009;27.15560011;10949635.69;15565295.55;5.98987364;822.99;0;0;0;1;0;active
Aythya_ferina_22680358;clim.ndvi;Aythya_ferina;Aythya_ferina;Palearctic;EPale;8599;4052;0.347125316;3.02438558;71.501192;53.81367019;26.65807009;27.15560011;10949635.69;15565295.55;4.893779424;822.99;0;0;0;1;0;active
Aythya_marila_22680398;clim.land;Aythya_marila;Aythya_marila;Nearctic;Nearctic;3113;969;0.130691493;4.42655328;-121.2837871;62.02037757;42.67156863;19.34880895;2171673.839;4487740.686;6.886971448;1005.37;0;1;0;0;0;active
Aythya_marila_22680398;clim.ndvi;Aythya_marila;Aythya_marila;Nearctic;Nearctic;3113;969;0.138236805;7.114406164;-121.2837871;62.02037757;42.67156863;19.34880895;2171673.839;4487740.686;6.119616077;1005.37;0;1;0;0;0;active
Aythya_nyroca_22680373;clim.land;Aythya_nyroca;Aythya_nyroca;Palearctic;WPale;2844;6364;0.350435559;7.183226191;53.68670886;46.99490155;26.92598994;20.0689116;17084533.51;5950911.267;5.992606124;574;0;0;0;1;0;active
Aythya_nyroca_22680373;clim.ndvi;Aythya_nyroca;Aythya_nyroca;Palearctic;WPale;2844;6364;0.399373532;3.071923347;53.68670886;46.99490155;26.92598994;20.0689116;17084533.51;5950911.267;4.980185629;574;0;0;0;1;0;active
Aythya_valisineria_22680364;clim.land;Aythya_valisineria;Aythya_valisineria;Nearctic;Nearctic;2147;2224;0.329720831;12.92871261;-122.883428;57.51596877;33.65051136;23.86545742;5664574.133;3542271.667;6.891513447;1202;0;0;0;1;0;active
Aythya_valisineria_22680364;clim.ndvi;Aythya_valisineria;Aythya_valisineria;Nearctic;Nearctic;2147;2224;0.247074473;2.896870977;-122.883428;57.51596877;33.65051136;23.86545742;5664574.133;3542271.667;5.835407403;1202;0;0;0;1;0;active
Bartramia_longicauda_22693203;clim.land;Bartramia_longicauda;Bartramia_longicauda;Nearctic;Nearctic;1648;1159;0.308979746;7.772149013;-105.8401092;49.36771845;-26.40875755;75.776476;3169912.177;3271424.253;6.580573379;158.92;0;1;0;0;0;active
Bartramia_longicauda_22693203;clim.ndvi;Bartramia_longicauda;Bartramia_longicauda;Nearctic;Nearctic;1648;1159;0.28015279;4.767734972;-105.8401092;49.36771845;-26.40875755;75.776476;3169912.177;3271424.253;5.282224863;158.92;0;1;0;0;0;active
Bombycilla_cedrorum_22708153;clim.land;Bombycilla_cedrorum;Bombycilla_cedrorum;Nearctic;Nearctic;1798;2633;0.240899454;8.723507771;-99.25472747;52.47163515;30.39660084;22.07503431;6913394.013;3371066.707;6.910098444;31.58;0;0;0;0;1;active
Bombycilla_cedrorum_22708153;clim.ndvi;Bombycilla_cedrorum;Bombycilla_cedrorum;Nearctic;Nearctic;1798;2633;0.23897455;3.047002456;-99.25472747;52.47163515;30.39660084;22.07503431;6913394.013;3371066.707;5.862073692;31.58;0;0;0;0;1;active
Bombycilla_garrulus_22708146;clim.land;Bombycilla_garrulus;Bombycilla_garrulus;Nearctic;Nearctic;2109;2891;0.143936308;11.156995;-126.5655524;61.76730678;47.24844345;14.51886334;6022539.091;3071659.549;6.916486284;54.41;0;0;1;0;0;active
Bombycilla_garrulus_22708146;clim.ndvi;Bombycilla_garrulus;Bombycilla_garrulus;Nearctic;Nearctic;2109;2891;0.022433196;0.124584608;-126.5655524;61.76730678;47.24844345;14.51886334;6022539.091;3071659.549;6.027559703;54.41;0;0;1;0;0;active
Bombycilla_japonica_22708150;clim.land;Bombycilla_japonica;Bombycilla_japonica;Palearctic;EPale;462;379;0.352439431;11.5139867;131.3387446;52.33549784;36.21833773;16.1171601;939475.1722;870104.4898;5.531930149;42.3;0;0;0;0;1;active
Bombycilla_japonica_22708150;clim.ndvi;Bombycilla_japonica;Bombycilla_japonica;Palearctic;EPale;462;379;0.158978881;7.573516402;131.3387446;52.33549784;36.21833773;16.1171601;939475.1722;870104.4898;4.243482327;42.3;0;0;0;0;1;active
Botaurus_lentiginosus_22697340;clim.land;Botaurus_lentiginosus;Botaurus_lentiginosus;Nearctic;Nearctic;4183;1200;0.359179335;18.97436659;-98.45655032;48.76458284;27.88463943;20.8799434;3249530.117;8453084.485;6.776411987;706;1;0;0;0;0;active
Botaurus_lentiginosus_22697340;clim.ndvi;Botaurus_lentiginosus;Botaurus_lentiginosus;Nearctic;Nearctic;4183;1200;0.353881798;10.69209825;-98.45655032;48.76458284;27.88463943;20.8799434;3249530.117;8453084.485;5.487711657;706;1;0;0;0;0;active
Botaurus_stellaris_22697346;clim.land;Botaurus_stellaris;Botaurus_stellaris;Palearctic;EPale;8827;2384;0.41090233;5.158612882;80.40350629;52.16384389;21.01237416;31.15146973;6716274.311;16600223.82;5.950879142;1319.45;1;0;0;0;0;active
Botaurus_stellaris_22697346;clim.ndvi;Botaurus_stellaris;Botaurus_stellaris;Palearctic;EPale;8827;2384;0.302907659;2.749109133;80.40350629;52.16384389;21.01237416;31.15146973;6716274.311;16600223.82;4.692888764;1319.45;1;0;0;0;0;active
Bradypterus_davidi_22732200;clim.land;Bradypterus_davidi;Bradypterus_davidi;Palearctic;EPale;589;56;0.156560189;2.971670745;120.0581494;49.38582343;23.54464286;25.84118057;157773.2756;1178434.757;5.077307555;10;0;1;0;0;0;active
Bradypterus_davidi_22732200;clim.ndvi;Bradypterus_davidi;Bradypterus_davidi;Palearctic;EPale;589;56;0.013838947;0.714567911;120.0581494;49.38582343;23.54464286;25.84118057;157773.2756;1178434.757;3.754988188;10;0;1;0;0;0;active
Bradypterus_tacsanowskius_22714528;clim.land;Bradypterus_tacsanowskius;Bradypterus_tacsanowskius;Palearctic;EPale;1020;210;0.137429146;4.298947329;111.0245098;40.2377451;22.08571429;18.15203081;597944.0499;2369058.154;5.557497929;14;0;1;0;0;0;active
Bradypterus_tacsanowskius_22714528;clim.ndvi;Bradypterus_tacsanowskius;Bradypterus_tacsanowskius;Palearctic;EPale;1020;210;0.023854062;0.570085878;111.0245098;40.2377451;22.08571429;18.15203081;597944.0499;2369058.154;4.709048152;14;0;1;0;0;0;active
Branta_bernicla_22679946;clim.land;Branta_bernicla;Branta_bernicla;Nearctic;Nearctic;2781;146;0.113307579;4.379547376;-86.66718213;74.65504009;35.75684932;38.89819078;361597.81;2123110.812;6.286028334;1277.91;0;0;0;1;0;active
Branta_bernicla_22679946;clim.ndvi;Branta_bernicla;Branta_bernicla;Nearctic;Nearctic;2781;146;0.036785652;0.99172758;-86.66718213;74.65504009;35.75684932;38.89819078;361597.81;2123110.812;4.96577447;1277.91;0;0;0;1;0;active
Branta_canadensis_22679935;clim.land;Branta_canadensis;Branta_canadensis;Nearctic;Nearctic;4700;1081;0.283307349;16.39878713;-105.1461702;57.57117021;34.48959297;23.08157724;2740744.785;7725996.041;6.749003748;2811.68;0;0;0;1;0;active
Branta_canadensis_22679935;clim.ndvi;Branta_canadensis;Branta_canadensis;Nearctic;Nearctic;4700;1081;0.314596284;3.134708993;-105.1461702;57.57117021;34.48959297;23.08157724;2740744.785;7725996.041;5.5764383;2811.68;0;0;0;1;0;active
Branta_hutchinsii_22733619;clim.land;Branta_hutchinsii;Branta_hutchinsii;Nearctic;Nearctic;1046;432;0.14569551;10.40624132;-124.7523901;66.76481836;32.19097222;34.57384613;1120387.35;1271949.19;6.229445038;2811.68;0;0;0;1;0;active
Branta_hutchinsii_22733619;clim.ndvi;Branta_hutchinsii;Branta_hutchinsii;Nearctic;Nearctic;1046;432;0.19054896;9.759386986;-124.7523901;66.76481836;32.19097222;34.57384613;1120387.35;1271949.19;4.98387824;2811.68;0;0;0;1;0;active
Branta_ruficollis_22679954;clim.land;Branta_ruficollis;Branta_ruficollis;Palearctic;EPale;942;373;0.052925937;1.281423719;87.08917197;71.16932059;38.38136729;32.7879533;899558.1682;937346.5761;5.293525189;1226.47;0;0;0;1;0;active
Branta_ruficollis_22679954;clim.ndvi;Branta_ruficollis;Branta_ruficollis;Palearctic;EPale;942;373;0.156359404;2.876324781;87.08917197;71.16932059;38.38136729;32.7879533;899558.1682;937346.5761;3.919851028;1226.47;0;0;0;1;0;active
Bubo_scandiacus_22689055;clim.land;Bubo_scandiaca;Bubo_scandiacus;Nearctic;Nearctic;4315;4305;0.146272095;3.370781353;-86.32644426;71.47632536;55.11627078;16.36005458;7482867.907;3990618.253;7.012685651;2028.76;1;0;0;0;0;active
Bubo_scandiacus_22689055;clim.ndvi;Bubo_scandiaca;Bubo_scandiacus;Nearctic;Nearctic;4315;4305;0.026617967;0.583980737;-86.32644426;71.47632536;55.11627078;16.36005458;7482867.907;3990618.253;6.091804169;2028.76;1;0;0;0;0;active
Bucephala_albeola_22680462;clim.land;Bucephala_albeola;Bucephala_albeola;Nearctic;Nearctic;2836;3199;0.224819823;5.617619827;-112.2512341;56.94234838;37.16090966;19.78143872;7776629.428;4750740.105;7.029674872;397.46;0;1;0;0;0;active
Bucephala_albeola_22680462;clim.ndvi;Bucephala_albeola;Bucephala_albeola;Nearctic;Nearctic;2836;3199;0.153544653;1.933455667;-112.2512341;56.94234838;37.16090966;19.78143872;7776629.428;4750740.105;6.241170734;397.46;0;1;0;0;0;active
Bucephala_clangula_22680455;clim.land;Bucephala_clangula;Bucephala_clangula;Nearctic;Nearctic;3800;3946;0.206409557;12.26996538;-110.9213158;58.06921053;41.98155894;16.08765159;8973767.385;6168351.411;6.995489428;918.56;0;1;0;0;0;active
Bucephala_clangula_22680455;clim.ndvi;Bucephala_clangula;Bucephala_clangula;Nearctic;Nearctic;3800;3946;0.136284019;1.980558404;-110.9213158;58.06921053;41.98155894;16.08765159;8973767.385;6168351.411;6.165709118;918.56;0;1;0;0;0;active
Burhinus_oedicnemus_45111439;clim.land;Burhinus_oedicnemus;Burhinus_oedicnemus;Palearctic;WPale;3159;3429;0.259969169;8.766983979;50.34338398;42.1854226;21.12984835;21.05557425;9766581.209;7172230.993;5.570738395;459;0;0;1;0;0;active
Burhinus_oedicnemus_45111439;clim.ndvi;Burhinus_oedicnemus;Burhinus_oedicnemus;Palearctic;WPale;3159;3429;0.356740778;3.39347539;50.34338398;42.1854226;21.12984835;21.05557425;9766581.209;7172230.993;4.218724228;459;0;0;1;0;0;active
Butastur_indicus_22695726;clim.land;Butastur_indicus;Butastur_indicus;Palearctic;EPale;832;1724;0.278116417;16.06449084;129.8719952;44.30408654;13.93677494;30.3673116;5051915.742;1828612.847;6.031509063;414.6;1;0;0;0;0;passive
Butastur_indicus_22695726;clim.ndvi;Butastur_indicus;Butastur_indicus;Palearctic;EPale;832;1724;0.168262257;2.932620341;129.8719952;44.30408654;13.93677494;30.3673116;5051915.742;1828612.847;5.103911621;414.6;1;0;0;0;0;passive
Buteo_buteo_61695117;clim.land;Buteo_buteo;Buteo_buteo;Palearctic;WPale;4422;3377;0.245763322;3.934933863;52.06886024;55.6961782;-6.080174711;61.77635291;9641981.438;7647039.937;6.113430054;759.1;1;0;0;0;0;passive
